fighter_name,Height,Weight,Reach,Stance,DOB,year
Sergei Kharitonov,182.88,111.13004,,Orthodox,"Aug 18, 1980",1980.0
Sergei Pavlovich,190.5,116.573144,213.36,Southpaw,"May 13, 1992",1992.0
Sergey Ignatov,175.26,95.25431999999999,,Orthodox,,
Sergey Khandozhko,185.42,77.11064,187.96,Orthodox,"May 19, 1992",1992.0
Serghei Spivac,190.5,117.93392,198.12,Orthodox,"Jan 24, 1995",1995.0
Sergio Gomez,167.64000000000001,70.30676,,Orthodox,"Apr 29, 1982",1982.0
Sergio Moraes,182.88,77.11064,182.88,Orthodox,"Jul 23, 1982",1982.0
Sergio Pettis,167.64000000000001,61.23492,175.26,Orthodox,"Aug 18, 1993",1993.0
Seth Baczynski,190.5,77.11064,187.96,Orthodox,"Oct 26, 1981",1981.0
Seth Dikun,177.8,61.23492,175.26,Orthodox,"Aug 05, 1980",1980.0
Seth Kleinbeck,187.96,83.91452,,,"Jul 25, 1973",1973.0
Seth Petruzelli,182.88,92.98636,193.04,Orthodox,"Dec 03, 1979",1979.0
Seungwoo Choi,182.88,65.77083999999999,187.96,Orthodox,"Nov 03, 1992",1992.0
Shamar Bailey,175.26,70.30676,190.5,,"Sep 22, 1982",1982.0
Shamil Abdurakhimov,190.5,106.59412,193.04,Orthodox,"Sep 02, 1981",1981.0
Shana Dobson,167.64000000000001,56.699,175.26,,"Mar 30, 1989",1989.0
Shana Olsen,170.18,65.77083999999999,,,"Dec 17, 1980",1980.0
Shane Burgos,180.34,65.77083999999999,190.5,Orthodox,"Mar 19, 1991",1991.0
Shane Campbell,182.88,70.30676,180.34,Orthodox,"Jan 21, 1987",1987.0
Shane Carwin,187.96,120.20188,203.2,Orthodox,"Jan 04, 1975",1975.0
Shane Howell,172.72,56.699,175.26,Orthodox,"Nov 28, 1983",1983.0
Shane Nelson,175.26,70.30676,177.8,Southpaw,"Nov 29, 1984",1984.0
Shane Primm,190.5,92.98636,,Orthodox,"Jul 30, 1984",1984.0
Shane Roller,177.8,70.30676,182.88,Orthodox,"Jul 14, 1979",1979.0
Shane Young,172.72,65.77083999999999,182.88,Orthodox,"Jul 31, 1993",1993.0
Shane del Rosario,193.04,113.398,200.66,Southpaw,"Sep 23, 1983",1983.0
Shannon Gugerty,177.8,70.30676,180.34,Orthodox,"Dec 30, 1981",1981.0
Shannon Ritch,175.26,86.18248,,Orthodox,"Sep 27, 1970",1970.0
Shawn Bunch,165.1,61.23492,,,"Mar 19, 1983",1983.0
Shawn Jordan,182.88,117.93392,190.5,Southpaw,"Oct 21, 1984",1984.0
Shawn Teed,195.57999999999998,120.20188,200.66,Orthodox,"Feb 13, 1992",1992.0
Shayna Baszler,170.18,61.23492,170.18,Orthodox,"Aug 08, 1980",1980.0
Sheila Gaff,165.1,61.23492,157.48,Orthodox,"Dec 29, 1989",1989.0
Sheldon Westcott,185.42,77.11064,180.34,Southpaw,"Aug 20, 1984",1984.0
Shelton Graves,187.96,115.66596,193.04,Southpaw,"Oct 23, 1985",1985.0
Sherman Pendergarst,185.42,106.59412,,Orthodox,"Aug 01, 1967",1967.0
Sherron Leggett,172.72,70.30676,,Southpaw,"Oct 27, 1978",1978.0
Sheymon Moraes,172.72,65.77083999999999,182.88,Orthodox,"Oct 11, 1990",1990.0
Shingo Kohara,167.64000000000001,61.23492,,,,
Shinsho Anzai,170.18,77.11064,177.8,Orthodox,"Dec 01, 1985",1985.0
Shinya Aoki,180.34,69.853168,,Southpaw,"May 09, 1983",1983.0
Shoji Maruyama,170.18,63.049288,,Orthodox,"Apr 24, 1983",1983.0
Shonie Carter,177.8,77.11064,,Southpaw,"May 03, 1972",1972.0
Shungo Oyama,180.34,83.91452,,Southpaw,"Apr 11, 1974",1974.0
Shunichi Shimizu,165.1,61.23492,167.64000000000001,Orthodox,"Jan 31, 1985",1985.0
Siala Siliga,185.42,131.54167999999999,,Orthodox,"Oct 08, 1970",1970.0
Sidney Outlaw,172.72,77.11064,187.96,Orthodox,"Apr 11, 1992",1992.0
Sidney Silva,190.5,77.11064,,Southpaw,"Feb 27, 1972",1972.0
Sijara Eubanks,162.56,61.23492,170.18,,"Apr 27, 1985",1985.0
Silvana Juarez,160.02,56.699,,Orthodox,"Jun 12, 1984",1984.0
Simeon Thoresen,185.42,77.11064,200.66,Orthodox,"Mar 14, 1984",1984.0
Sione Latu,182.88,97.52228,,,,
Sirwan Kakai,165.1,61.23492,167.64000000000001,Orthodox,"Oct 03, 1989",1989.0
Siyar Bahadurzada,180.34,77.11064,185.42000000000002,Orthodox,"Apr 17, 1984",1984.0
Soa Palelei,193.04,120.20188,205.74,Orthodox,"Jul 12, 1977",1977.0
Sodiq Yusuff,175.26,65.77083999999999,180.34,Orthodox,"May 19, 1993",1993.0
Soichi Nishida,180.34,145.14944,,Orthodox,,
Sokun Koh,185.42,92.98636,,,,
Solomon Hutcherson,180.34,83.91452,,Southpaw,"Aug 31, 1972",1972.0
Song Kenan,182.88,77.11064,180.34,Orthodox,"Mar 10, 1990",1990.0
Song Yadong,172.72,61.23492,170.18,Orthodox,"Dec 02, 1997",1997.0
Spencer Fisher,170.18,70.30676,177.8,Southpaw,"May 09, 1976",1976.0
Spencer Hearns,180.34,83.91452,,,,
Stanislav Nedkov,180.34,92.98636,180.34,Orthodox,"Dec 09, 1981",1981.0
Stefan Klever,,83.91452,,Orthodox,,
Stefan Leko,187.96,97.52228,,Orthodox,"Jun 03, 1974",1974.0
Stefan Sekulic,182.88,77.11064,190.5,Southpaw,"Feb 12, 1992",1992.0
Stefan Struve,210.82,120.20188,213.36,Orthodox,"Feb 18, 1988",1988.0
Stephan Bonnar,193.04,92.98636,198.12,Orthodox,"Apr 04, 1977",1977.0
Stephanie Webber,167.64000000000001,61.23492,,,,
Stephen Banaszak,182.88,65.77083999999999,,,"Dec 07, 1990",1990.0
Stephen Bass,175.26,65.77083999999999,,,"Nov 14, 1982",1982.0
Stephen Ledbetter,175.26,65.77083999999999,,Orthodox,"Jun 30, 1982",1982.0
Stephen Palling,162.56,64.863656,,,"Jan 29, 1967",1967.0
Stephen Regman,180.34,70.30676,,,"Aug 05, 1991",1991.0
Stephen Thompson,182.88,77.11064,190.5,Orthodox,"Feb 11, 1983",1983.0
Sterling Ford,177.8,70.30676,,,"Mar 12, 1986",1986.0
Steve Berger,180.34,77.11064,,Orthodox,"May 20, 1973",1973.0
Steve Bosse,180.34,92.98636,182.88,Orthodox,"Jul 29, 1981",1981.0
Steve Bruno,177.8,77.11064,,Orthodox,"Nov 03, 1981",1981.0
Steve Byrnes,182.88,77.11064,,Orthodox,,
Steve Cantwell,187.96,83.91452,190.5,Orthodox,"Dec 08, 1986",1986.0
Steve Garcia,182.88,61.23492,,,"May 22, 1992",1992.0
Steve Hadsel,172.72,77.11064,,,,
Steve Jennum,177.8,97.52228,,Orthodox,,
Steve Judson,180.34,104.32616,,Orthodox,,
Steve Kennedy,180.34,77.11064,180.34,Orthodox,"Mar 07, 1983",1983.0
Steve Kozola,,70.30676,,,,
Steve Lopez,180.34,70.30676,,Orthodox,"Jul 30, 1984",1984.0
Steve Mann,185.42,77.11064,,,,
Steve Mensing,180.34,83.91452,,Orthodox,"Dec 06, 1977",1977.0
Steve Montgomery,193.04,83.91452,190.5,Southpaw,"Dec 19, 1990",1990.0
Steve Nelmark,182.88,108.86207999999999,,Orthodox,,
Steve Ramirez,170.18,56.699,,,,
Steve Steinbeiss,190.5,83.91452,190.5,Orthodox,"May 05, 1981",1981.0
Steve Vigneault,177.8,83.91452,,Orthodox,"Feb 14, 1978",1978.0
Steve White,180.34,79.3786,,,,
Steven Ciaccio,182.88,77.11064,,,,
Steven Graham,185.42,131.54167999999999,,Orthodox,,
Steven Nguyen,180.34,65.77083999999999,,,"May 19, 1993",1993.0
Steven Peterson,177.8,65.77083999999999,177.8,Orthodox,"May 29, 1990",1990.0
Steven Siler,180.34,65.77083999999999,177.8,Orthodox,"Feb 15, 1987",1987.0
Stevie Lynch,177.8,77.11064,,Orthodox,,
Stevie Ray,177.8,70.30676,177.8,Southpaw,"Mar 25, 1990",1990.0
Stipe Miocic,193.04,108.86207999999999,203.2,Orthodox,"Aug 19, 1982",1982.0
Stoney Hale,182.88,,,,"Oct 18, 1979",1979.0
Su Mudaerji,172.72,61.23492,182.88,Southpaw,"Jan 20, 1996",1996.0
Sultan Aliev,180.34,77.11064,187.96,Orthodox,"Sep 17, 1984",1984.0
Suman Mokhtarian,177.8,65.77083999999999,170.18,Orthodox,"Jun 13, 1992",1992.0
Sung Bin Jo,182.88,65.77083999999999,182.88,Orthodox,"Jul 17, 1992",1992.0
Syuri Kondo,162.56,52.16308,167.64000000000001,Orthodox,"Feb 08, 1989",1989.0
TJ Cook,,92.98636,,,"Sep 08, 1982",1982.0
TJ Dillashaw,167.64000000000001,56.699,170.18,Orthodox,"Feb 07, 1986",1986.0
TJ Grant,177.8,70.30676,182.88,Orthodox,"Feb 26, 1984",1984.0
TJ Hepburn,170.18,70.30676,,,,
TJ O'Brien,187.96,70.30676,,Orthodox,"Jan 01, 1987",1987.0
TJ Waldburger,180.34,77.11064,190.5,Orthodox,"Apr 25, 1988",1988.0
Tadao Yasuda,193.04,140.61352,,Orthodox,"Oct 09, 1963",1963.0
Tae Hyun Bang,175.26,70.30676,180.34,Switch,"Apr 15, 1983",1983.0
Tae Hyun Lee,198.12,133.80964,,Orthodox,"Jan 17, 1975",1975.0
Tai Bowden,180.34,104.32616,,,,
Tai Tuivasa,187.96,119.748288,190.5,Southpaw,"Mar 16, 1993",1993.0
Taiei Kin,180.34,83.91452,,Orthodox,"Jul 08, 1970",1970.0
Taila Santos,165.1,56.699,172.72,Orthodox,"Jun 22, 1993",1993.0
Takafumi Otsuka,167.64000000000001,63.049288,,Orthodox,,
Takahiro Oba,172.72,90.7184,,Southpaw,,
Takanori Gomi,170.18,70.30676,177.8,Southpaw,"Sep 22, 1978",1978.0
Takashi Sato,177.8,77.11064,185.42000000000002,Southpaw,"Jun 09, 1990",1990.0
Takashi Sugiura,180.34,102.0582,,Southpaw,"May 31, 1970",1970.0
Takayo Hashi,162.56,61.23492,,Orthodox,"Oct 02, 1977",1977.0
Takayuki Okada,185.42,131.54167999999999,,Orthodox,,
Takenori Sato,177.8,77.11064,180.34,Southpaw,"Jun 08, 1985",1985.0
Takeshi Inoue,172.72,65.77083999999999,,,"Mar 18, 1980",1980.0
Takeshi Yamazaki,172.72,63.049288,,Southpaw,,
Takeya Mizugaki,170.18,61.23492,172.72,Orthodox,"Dec 16, 1983",1983.0
Talita Bernardo,162.56,61.23492,172.72,Orthodox,"Mar 04, 1987",1987.0
Talita Nogueira,177.8,65.77083999999999,,,"Oct 13, 1985",1985.0
Tamdan McCrory,193.04,83.91452,198.12,Switch,"Nov 05, 1986",1986.0
Tanner Boser,187.96,117.026736,,,"Aug 02, 1991",1991.0
Tarec Saffiedine,177.8,77.11064,177.8,Switch,"Sep 06, 1986",1986.0
Tateki Matsuda,170.18,56.699,165.1,Orthodox,"Feb 27, 1986",1986.0
Tatiana Suarez,165.1,52.16308,167.64000000000001,,"Dec 19, 1990",1990.0
Tatsuya Iwasaki,175.26,92.98636,,Orthodox,,
Tatsuya Kawajiri,170.18,65.77083999999999,175.26,Orthodox,"May 08, 1978",1978.0
Tatsuya Mizuno,185.42,92.98636,,Southpaw,"Jun 02, 1981",1981.0
Taylor Lapilus,167.64000000000001,61.23492,185.42000000000002,Southpaw,"Apr 08, 1992",1992.0
Taylor Roberts,180.34,77.11064,,,,
Te Edwards,172.72,70.30676,182.88,Orthodox,"Sep 11, 1990",1990.0
Tebaris Gordon,185.42,120.20188,198.12,Orthodox,"Jul 19, 1988",1988.0
Tecia Torres,154.94,52.16308,152.4,Orthodox,"Aug 16, 1989",1989.0
Tedd Williams,185.42,124.7378,,Orthodox,"Dec 19, 1969",1969.0
Teemu Packalen,185.42,70.30676,182.88,Orthodox,"May 22, 1987",1987.0
Teila Tuli,182.88,195.04456,,Orthodox,"Jun 14, 1969",1969.0
Terrance McKinney,,70.30676,,,"Sep 15, 1994",1994.0
Terrell Brown,,83.91452,,,"Apr 13, 1983",1983.0
Terrion Ware,172.72,61.23492,180.34,Orthodox,"Mar 31, 1986",1986.0
Terry Etim,185.42,70.30676,185.42000000000002,Orthodox,"Jan 11, 1986",1986.0
Terry Martin,172.72,83.91452,180.34,Orthodox,"Oct 10, 1980",1980.0
Teruto Ishihara,170.18,61.23492,175.26,Southpaw,"Jul 23, 1991",1991.0
Tetsuji Kato,,70.30676,,Orthodox,,
Thaddeus Luster,190.5,95.25431999999999,,,,
Thales Leites,185.42,83.91452,198.12,Orthodox,"Sep 06, 1981",1981.0
Thanh Le,175.26,65.77083999999999,187.96,Orthodox,"Aug 28, 1985",1985.0
Thiago Alves,175.26,77.11064,177.8,Orthodox,"Oct 03, 1983",1983.0
Thiago Moises,175.26,70.30676,177.8,Orthodox,"Mar 23, 1995",1995.0
Thiago Perpetuo,177.8,77.11064,180.34,Orthodox,"Dec 14, 1987",1987.0
Thiago Santos,187.96,92.98636,193.04,Orthodox,"Jan 07, 1984",1984.0
Thiago Silva,187.96,92.98636,187.96,Orthodox,"Nov 12, 1982",1982.0
Thiago Tavares,170.18,65.77083999999999,172.72,Orthodox,"Nov 08, 1984",1984.0
Thibault Gouti,177.8,70.30676,182.88,Orthodox,"Feb 27, 1987",1987.0
Thomas Almeida,170.18,61.23492,177.8,Southpaw,"Jul 31, 1991",1991.0
Thomas Campbell,,,,,,
Thomas Denny,177.8,77.11064,,Orthodox,"Apr 19, 1971",1971.0
Thomas Diagne,185.42,69.853168,,,"Sep 03, 1983",1983.0
Thomas Gifford,185.42,70.30676,190.5,Orthodox,"Jul 26, 1992",1992.0
Thomas Longacre,175.26,65.77083999999999,,Orthodox,,
Thomas Ramirez,185.42,185.97272,,Sideways,,
Tiago Trator,175.26,65.77083999999999,177.8,Orthodox,"Apr 12, 1987",1987.0
Tiequan Zhang,172.72,70.30676,177.8,Orthodox,"Jul 25, 1978",1978.0
Tiffany Masters,160.02,52.16308,165.1,Orthodox,"Jul 31, 1994",1994.0
Tiki Ghosn,177.8,77.11064,,Orthodox,"Feb 09, 1977",1977.0
Tim Boetsch,182.88,83.91452,187.96,Orthodox,"Jan 28, 1981",1981.0
Tim Caron,185.42,83.91452,,Orthodox,"Jul 24, 1987",1987.0
Tim Catalfo,180.34,106.59412,,Orthodox,,
Tim Credeur,190.5,83.91452,190.5,Orthodox,"Jul 09, 1977",1977.0
Tim Elliott,170.18,61.23492,167.64000000000001,Southpaw,"Dec 24, 1986",1986.0
Tim Gorman,165.1,61.23492,172.72,Southpaw,"Apr 29, 1983",1983.0
Tim Hague,193.04,117.93392,193.04,Orthodox,"May 09, 1983",1983.0
Tim Johnson,190.5,120.20188,195.58,Southpaw,"Mar 13, 1985",1985.0
Tim Kennedy,180.34,83.91452,187.96,Orthodox,"Sep 01, 1979",1979.0
Tim Lajcik,185.42,102.0582,,Orthodox,"Jun 21, 1965",1965.0
Tim McKenzie,182.88,83.91452,187.96,Orthodox,"Jul 21, 1982",1982.0
Tim Means,187.96,77.11064,190.5,Orthodox,"Feb 20, 1984",1984.0
Tim Roman,185.42,77.11064,,,"Jun 08, 1985",1985.0
Tim Stout,180.34,83.91452,,,"Feb 09, 1979",1979.0
Tim Sylvia,203.2,120.20188,203.2,Orthodox,"Mar 05, 1976",1976.0
Tim Williams,187.96,83.91452,193.04,Orthodox,"Jul 03, 1986",1986.0
Tina Lahdemaki,157.48000000000002,52.16308,157.48,Orthodox,"May 28, 1988",1988.0
Tito Jones,172.72,65.77083999999999,,Southpaw,"Jul 31, 1981",1981.0
Tito Ortiz,190.5,92.98636,187.96,Orthodox,"Jan 23, 1975",1975.0
Toby Misech,172.72,65.77083999999999,,Southpaw,"Mar 07, 1988",1988.0
Todd Brown,180.34,92.98636,,Orthodox,"Dec 13, 1976",1976.0
Todd Butler,185.42,90.7184,,Southpaw,,
Todd Duffee,190.5,117.93392,200.66,Orthodox,"Dec 06, 1985",1985.0
Todd Gouwenberg,185.42,92.98636,,Orthodox,"Sep 25, 1974",1974.0
Todd Lally,170.18,65.77083999999999,,Orthodox,,
Todd Medina,177.8,87.543256,,Southpaw,,
Todd Moore,175.26,77.11064,180.34,Southpaw,"Dec 30, 1983",1983.0
Tokimitsu Ishizawa,182.88,83.91452,,Orthodox,"Aug 05, 1968",1968.0
Tom Aaron,,70.30676,,,"Jul 13, 1978",1978.0
Tom Blackledge,,92.98636,,,,
Tom Breese,190.5,83.91452,185.42000000000002,Southpaw,"Sep 26, 1991",1991.0
Tom DeBlass,182.88,83.91452,190.5,Orthodox,"May 14, 1982",1982.0
Tom Duquesnoy,170.18,61.23492,172.72,Orthodox,"Jun 21, 1993",1993.0
Tom Egan,180.34,77.11064,,Orthodox,,
Tom Erikson,190.5,127.00576,,Orthodox,,
Tom Gallicchio,177.8,77.11064,185.42000000000002,Southpaw,"Sep 23, 1986",1986.0
Tom Lawlor,182.88,92.98636,187.96,Southpaw,"May 15, 1983",1983.0
Tom Murphy,187.96,102.965384,,Southpaw,"Nov 19, 1974",1974.0
Tom Niinimaki,175.26,65.77083999999999,175.26,Orthodox,"Jul 25, 1982",1982.0
Tom Sauer,185.42,119.294696,,,"Nov 11, 1970",1970.0
Tom Tuggle,187.96,113.398,,Orthodox,,
Tom Watson,185.42,83.91452,185.42000000000002,Orthodox,"Jul 13, 1982",1982.0
Tomasz Drwal,185.42,92.98636,193.04,Orthodox,"Jan 22, 1982",1982.0
Tommy Hayden,175.26,65.77083999999999,182.88,Southpaw,"Mar 11, 1986",1986.0
Tommy Lee,170.18,65.77083999999999,,Orthodox,"Jan 20, 1977",1977.0
Tommy Petersen,,70.30676,,,,
Tommy Speer,177.8,77.11064,180.34,Orthodox,"Aug 20, 1984",1984.0
Tomohiko Hashimoto,182.88,113.398,,Orthodox,,
Tomomi Iwama,160.02,70.30676,,Orthodox,,
Tomoya Miyashita,170.18,63.049288,,Southpaw,,
Tony Bonello,187.96,83.91452,,,,
Tony DeSouza,182.88,77.11064,177.8,Southpaw,"Jul 26, 1974",1974.0
Tony Ferguson,180.34,70.30676,193.04,Orthodox,"Feb 12, 1984",1984.0
Tony Fryklund,182.88,83.91452,,Orthodox,"Mar 26, 1971",1971.0
Tony Halme,190.5,136.0776,,Orthodox,"Jan 06, 1963",1963.0
Tony Johnson,185.42,120.20188,,,,
Tony Juarez,,70.30676,,,,
Tony Petarra,180.34,88.904032,,Orthodox,,
Tony Sims,180.34,70.30676,177.8,Southpaw,"Oct 14, 1985",1985.0
Tony Sylvester,185.42,102.0582,,Southpaw,"Jan 27, 1978",1978.0
Tonya Evinger,170.18,61.23492,177.8,Orthodox,"Jun 04, 1981",1981.0
Tor Troeng,187.96,83.91452,195.58,Orthodox,"Jan 25, 1983",1983.0
Torrance Taylor,170.18,70.30676,,,,
Townsend Saunders,165.1,77.11064,,Orthodox,,
Tra Telligman,187.96,105.686936,,Orthodox,"Feb 07, 1965",1965.0
Tracy Cortez,165.1,56.699,,,"Dec 10, 1993",1993.0
Travis Browne,198.12,115.66596,200.66,Orthodox,"Jul 17, 1982",1982.0
Travis Calanoc,172.72,65.77083999999999,,Orthodox,,
Travis Fulton,182.88,108.86207999999999,,Orthodox,"May 29, 1977",1977.0
Travis Galbraith,182.88,77.11064,,Orthodox,"May 18, 1981",1981.0
Travis Johnson,,92.98636,,,,
Travis Lutter,180.34,83.91452,190.5,Orthodox,"May 12, 1973",1973.0
Travis Wiuff,190.5,92.98636,,Orthodox,"Mar 15, 1978",1978.0
Trenell Young,167.64000000000001,65.77083999999999,,Orthodox,"Jun 19, 1976",1976.0
Trent Jenkins,187.96,83.91452,,,,
Treston Thomison,172.72,65.77083999999999,,,,
Trevin Giles,182.88,83.91452,187.96,Orthodox,"Aug 06, 1992",1992.0
Trevor Harris,167.64000000000001,65.77083999999999,,,,
Trevor Prangley,185.42,83.91452,190.5,Orthodox,"Aug 24, 1972",1972.0
Trevor Smith,190.5,83.91452,190.5,Orthodox,"Jan 05, 1981",1981.0
Trey Houston,180.34,83.91452,,,,
Tristan Arenal,,70.30676,,,,
Troy Mandaloniz,175.26,77.11064,,Orthodox,"Feb 01, 1980",1980.0
Tsuyoshi Kohsaka,180.34,102.0582,,Orthodox,"Mar 06, 1970",1970.0
Tsuyoshi Kurihara,177.8,83.91452,,Orthodox,"Jul 13, 1973",1973.0
Tsuyoshi Tamakairiki,182.88,99.79024,,Orthodox,,
Tulio Palhares,,81.64656,,,,
Turrell Galloway,160.02,65.77083999999999,,,,
Tyler Diamond,170.18,65.77083999999999,175.26,Orthodox,"Mar 18, 1991",1991.0
Tyler Hill,190.5,77.11064,198.12,Switch,"Aug 10, 1991",1991.0
Tyler Stinson,190.5,77.11064,,,"Jan 17, 1986",1986.0
Tyler Toner,172.72,65.77083999999999,177.8,Orthodox,"Mar 31, 1983",1983.0
Tyra Parker,165.1,52.16308,,Orthodox,,
Tyron Woodley,175.26,77.11064,187.96,Orthodox,"Apr 07, 1982",1982.0
Tyrone Roberts,175.26,83.91452,,Orthodox,,
Tyson Griffin,167.64000000000001,65.77083999999999,172.72,Orthodox,"Apr 20, 1984",1984.0
Tyson Pedro,190.5,92.98636,200.66,Orthodox,"Sep 17, 1991",1991.0
Ulka Sasaki,177.8,56.699,180.34,Southpaw,"Oct 07, 1989",1989.0
Ulysses Gomez,167.64000000000001,56.699,167.64000000000001,Orthodox,"May 25, 1983",1983.0
Uriah Hall,182.88,83.91452,200.66,Orthodox,"Jul 31, 1984",1984.0
Urijah Faber,167.64000000000001,61.23492,170.18,Orthodox,"May 14, 1979",1979.0
Vagner Rocha,177.8,70.30676,185.42000000000002,Orthodox,"Jun 06, 1982",1982.0
Valentijn Overeem,190.5,104.32616,,Orthodox,"Aug 17, 1976",1976.0
Valentina Shevchenko,165.1,56.699,167.64000000000001,Southpaw,"Mar 07, 1988",1988.0
Valeri Ignatov,175.26,77.11064,,Orthodox,,
Valerie Letourneau,170.18,52.16308,172.72,Orthodox,"Apr 29, 1983",1983.0
Valmir Lazaro,182.88,70.30676,185.42000000000002,Orthodox,"Aug 15, 1985",1985.0
Vaughan Lee,167.64000000000001,56.699,167.64000000000001,Orthodox,"Oct 15, 1982",1982.0
Vernon Ramos,167.64000000000001,77.11064,182.88,Orthodox,"Jun 03, 1992",1992.0
Vernon White,182.88,92.98636,,Southpaw,"Dec 03, 1971",1971.0
Veronica Macedo,162.56,56.699,162.56,Southpaw,"Oct 30, 1995",1995.0
Veta Arteaga,170.18,56.699,,,,
Vicente Luque,180.34,77.11064,190.5,Orthodox,"Nov 27, 1991",1991.0
Victor Jones,,65.77083999999999,,,,
Victor Reyna,180.34,77.11064,185.42000000000002,Southpaw,"Aug 05, 1986",1986.0
Victor Valenzuela,177.8,70.30676,,,,
Victor Valimaki,182.88,92.98636,,Orthodox,,
Vik Grujic,180.34,77.11064,185.42000000000002,Orthodox,"Feb 06, 1977",1977.0
Viktor Pesta,190.5,108.86207999999999,195.58,Orthodox,"Jul 15, 1990",1990.0
Vinc Pichel,177.8,70.30676,182.88,Orthodox,"Nov 23, 1982",1982.0
Vince Morales,170.18,61.23492,177.8,Orthodox,"Nov 12, 1990",1990.0
Vince Murdock,170.18,65.77083999999999,,,"Mar 21, 1991",1991.0
Vincent Eazelle,180.34,70.30676,,,"Dec 07, 1980",1980.0
Vinicius Magalhaes,,65.77083999999999,,,"Jul 30, 1971",1971.0
Vinicius Moreira,193.04,83.91452,,Orthodox,"Feb 28, 1989",1989.0
Vinicius Queiroz,200.66,99.79024,,,"Aug 29, 1983",1983.0
Vinny Magalhaes,190.5,92.98636,200.66,Orthodox,"Jul 02, 1984",1984.0
Virgil Zwicker,187.96,92.98636,187.96,,"Jun 26, 1982",1982.0
Virna Jandiroba,160.02,52.16308,162.56,Orthodox,"May 30, 1988",1988.0
Viscardi Andrade,180.34,77.11064,190.5,Orthodox,"Mar 08, 1984",1984.0
Vitaly Minakov,187.96,112.944408,,,"Feb 06, 1985",1985.0
Vitor Belfort,182.88,83.91452,187.96,Southpaw,"Apr 01, 1977",1977.0
Vitor Miranda,185.42,83.91452,195.58,Orthodox,"Mar 10, 1979",1979.0
Vitor Ribeiro,172.72,69.853168,,Orthodox,"Feb 24, 1979",1979.0
Vitor Vianna,,92.98636,,Orthodox,,
Viviane Araujo,162.56,61.23492,172.72,Orthodox,"Nov 21, 1986",1986.0
Viviane Pereira,154.94,52.16308,160.02,Orthodox,"Aug 28, 1993",1993.0
Vladimir Matyushenko,182.88,92.98636,187.96,Orthodox,"Jan 04, 1971",1971.0
Volkan Oezdemir,187.96,92.98636,190.5,Orthodox,"Sep 19, 1989",1989.0
Waachiim Spiritwolf,172.72,77.11064,,,,
Wade Shipp,190.5,111.13004,,Orthodox,"Feb 09, 1975",1975.0
Wagner Campos,167.64000000000001,65.77083999999999,,Southpaw,"Jul 31, 1981",1981.0
Wagner Prado,182.88,92.98636,187.96,Southpaw,"Dec 30, 1986",1986.0
Wagner Silva,182.88,77.11064,180.34,Orthodox,"Feb 07, 1987",1987.0
Wagner da Conceicao Martins,200.66,176.90088,,Orthodox,"May 19, 1978",1978.0
Wagnney Fabiano,167.64000000000001,65.77083999999999,175.26,Southpaw,"Jul 14, 1975",1975.0
Walel Watson,180.34,61.23492,175.26,Orthodox,"Jul 16, 1984",1984.0
Wallid Ismail,170.18,92.98636,,Orthodox,"Feb 23, 1968",1968.0
Walt Harris,195.57999999999998,113.398,195.58,Southpaw,"Jun 10, 1983",1983.0
Walter Smith-Cotito,172.72,61.23492,,,,
Wanderlei Silva,180.34,92.98636,187.96,Orthodox,"Jul 03, 1976",1976.0
Wang Guan,175.26,65.77083999999999,180.34,Orthodox,"Mar 14, 1986",1986.0
Warlley Alves,180.34,77.11064,182.88,Orthodox,"Jan 04, 1991",1991.0
Wataru Sakata,175.26,88.45044,,Southpaw,"Mar 11, 1973",1973.0
Waylon Kennell,182.88,83.91452,,,,
Waylon Lowe,170.18,65.77083999999999,,Southpaw,"Oct 31, 1980",1980.0
Wayne Cole,185.42,92.98636,,Orthodox,,
Wayne Phillips,,83.91452,,,"Jun 17, 1983",1983.0
Weili Zhang,162.56,52.16308,,Switch,"Aug 13, 1989",1989.0
Wellington Turman,182.88,83.91452,,,"Jul 22, 1996",1996.0
Wendell Oliveira,177.8,77.11064,182.88,Orthodox,"Jun 01, 1983",1983.0
Wes Albritton,177.8,85.275296,,Orthodox,,
Wes Combs,187.96,92.98636,,Orthodox,"Jun 18, 1973",1973.0
Wes Shivers,203.2,,,,,
Wes Sims,208.28,117.93392,,Orthodox,"Aug 04, 1979",1979.0
Wesley Correira,190.5,117.93392,,Orthodox,"Nov 11, 1978",1978.0
Wesley Little,193.04,92.98636,,,,
Will Brooks,177.8,70.30676,182.88,Orthodox,"Oct 08, 1986",1986.0
Will Campuzano,175.26,56.699,177.8,Orthodox,"May 27, 1986",1986.0
Will Chope,193.04,65.77083999999999,193.04,Switch,"Sep 08, 1990",1990.0
Will Kerr,177.8,70.30676,175.26,Orthodox,"Oct 21, 1982",1982.0
Will Ribeiro,172.72,61.23492,,Orthodox,"Feb 17, 1983",1983.0
Will Santiago,170.18,83.91452,,Orthodox,"Feb 08, 1983",1983.0
Willamy Freire,172.72,70.30676,,,"Jul 28, 1987",1987.0
William Patolino,180.34,77.11064,190.5,Orthodox,"Jul 01, 1991",1991.0
Willie Gates,172.72,56.699,177.8,Orthodox,"Jan 21, 1987",1987.0
Willie Parks,177.8,83.91452,,,"Nov 04, 1983",1983.0
Willie Peeters,175.26,99.79024,,Orthodox,"Oct 26, 1965",1965.0
